rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
18,8103,瀚荃,電子工業,94.0,sys1,4.81,91.9,78.5,84.38,2,1559,2026-08-21,Excellent,25.8
19,2442,新美齊,建材營造,19.9,sys1,0.33,19.7,19.0,19.24,30,1545,2026-08-21,Excellent,610.9
20,2108,南帝,橡膠工業,31.4,sys1,0.98,31.1,27.7,29.44,10,1182,2026-08-21,Excellent,23.8
21,2609,陽明,航運業,64.0,sys2,1.77,61.0,49.5,60.46,5,44248,2026-08-21,Good,-5.9
22,1402,遠東新,紡織纖維,30.35,sys2,0.75,29.9,26.6,28.85,13,18928,2026-08-21,Good,-3.3
23,6213,聯茂,電子工業,513.0,sys2,30.92,510.0,237.0,451.16,1,15648,2026-08-21,Good,13.8
24,2603,長榮,航運業,251.5,sys2,6.32,249.0,198.0,238.86,1,14011,2026-08-21,Good,-17.9
25,5608,四維航,航運業,18.75,sys2,0.67,18.35,12.8,17.4,14,8219,2026-08-21,Good,6.1
26,3490,單井,光電業,53.9,sys2,2.13,49.25,25.15,49.64,4,4400,2026-08-21,Good,-14.2
27,6547,高端疫苗,生技醫療業,55.7,sys2,2.21,54.6,45.05,51.29,4,3410,2026-08-21,Good,-4.6
28,2030,彰源,鋼鐵工業,22.3,sys2,0.72,22.25,16.6,20.85,13,2781,2026-08-21,Good,-3.2
29,3498,陽程,其他電子類,192.0,sys2,11.09,190.5,84.1,169.82,1,2625,2026-08-21,Good,156.9
30,2617,台航,航運業,31.8,sys2,0.67,31.5,27.85,30.46,14,1333,2026-08-21,Good,11.9
31,2613,中櫃,航運業,24.9,sys2,0.72,23.5,19.8,23.46,13,626,2026-08-21,Good,4.7
32,2612,中航,航運業,60.2,sys2,1.68,59.5,49.5,56.84,5,615,2026-08-21,Good,6.4
33,2636,台驊控股,航運業,73.3,sys2,1.64,72.4,64.2,70.02,6,569,2026-08-21,Good,-4.6
34,2426,鼎元,光電業,82.2,sys1,5.85,74.8,62.5,70.5,1,15953,2026-08-21,Good,-14.1
35,1102,亞泥,水泥工業,34.95,sys1,0.72,34.9,31.6,33.51,13,12334,2026-08-21,Good,-18.1
36,2489,瑞軒,光電業,35.65,sys1,2.28,33.7,30.2,31.09,4,12215,2026-08-21,Good,11.2
37,6278,台表科,電子工業,187.0,sys1,11.26,181.5,154.0,164.48,1,5715,2026-08-21,Good,-2.6
38,6919,康霈*,生技醫療業,113.5,sys1,5.88,113.0,101.0,101.75,1,5303,2026-08-21,Good,0.0
39,2903,遠百,貿易百貨,22.8,sys1,0.38,22.75,21.55,22.03,26,2608,2026-08-21,Good,-2.9
40,5009,榮剛,鋼鐵工業,35.2,sys1,1.08,34.6,32.35,33.04,9,2564,2026-08-21,Good,-4.8
41,2641,正德,航運業,18.95,sys1,0.47,18.9,17.1,18.01,21,2305,2026-08-21,Good,11.4
42,1440,南紡,紡織纖維,14.0,sys1,0.4,13.95,12.5,13.19,24,2081,2026-08-21,Good,-3.8
43,4971,IET-KY,半導體業,588.0,sys1,43.87,580.0,450.0,500.25,1,2069,2026-08-21,Good,16.0
44,6472,保瑞,化學生技醫療,455.0,sys1,18.51,445.5,400.0,417.98,1,932,2026-08-21,Good,4.2
45,1215,卜蜂,食品工業,112.0,sys1,2.39,111.0,106.0,107.22,4,895,2026-08-21,Good,7.5
46,6224,聚鼎,電子工業,75.4,sys1,4.2,72.1,54.7,67.0,2,693,2026-08-21,Good,1.9
47,3176,基亞,生技醫療業,37.2,sys1,1.33,36.9,32.2,34.54,7,526,2026-08-21,Good,-67.9
48,2615,萬海,航運業,124.5,sys2,4.08,113.5,82.0,116.33,2,24392,2026-08-21,Normal,-10.7
49,2851,中再保,金融保險,47.1,sys2,1.34,44.2,32.95,44.42,7,3324,2026-08-21,Normal,-68.8
50,2881,富邦金,金融保險,134.0,sys1,4.17,132.5,123.5,125.66,2,19581,2026-08-21,Normal,-57.4
51,2104,國際中橡,橡膠工業,10.65,sys1,0.3,10.6,9.9,10.05,33,3565,2026-08-21,Normal,-12.0
52,2601,益航,貿易百貨,7.39,sys1,0.32,7.2,6.08,6.74,30,3413,2026-08-21,Normal,-67.3
53,3056,富華新,建材營造,14.4,sys1,0.32,14.35,13.7,13.76,31,855,2026-08-21,Normal,-57.3
54,2614,東森,其他,18.8,sys1,0.34,18.55,17.85,18.12,29,705,2026-08-21,Normal,-1.4
