rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
39,8390,金益鼎,綠能環保類,119.5,sys2,4.46,116.5,82.2,110.57,2,1351,2026-05-15,Good,35.1
40,2221,大甲,其他,48.1,sys2,2.02,45.75,31.7,44.06,4,1309,2026-05-15,Good,-3.6
41,4571,鈞興-KY,電機機械,211.0,sys2,8.86,208.0,159.0,193.28,1,1172,2026-05-15,Good,-7.4
42,6485,點序,半導體業,98.2,sys2,5.2,97.0,75.1,87.8,1,1090,2026-05-15,Good,-13.1
43,3219,倚強科,其他電子類,89.2,sys2,4.54,89.0,60.8,80.12,2,917,2026-05-15,Good,4.8
44,7610,聯友金屬-創,創新板股票,948.0,sys2,54.18,918.0,529.0,839.64,1,819,2026-05-15,Good,0.0
45,8071,能率網通,電子零組件業,19.0,sys2,0.65,18.45,15.25,17.69,15,782,2026-05-15,Good,3.5
46,8415,大國鋼,鋼鐵工業,35.35,sys2,0.53,35.2,33.25,34.29,18,705,2026-05-15,Good,13.9
47,1216,統一,食品工業,75.7,sys1,1.3,75.6,68.5,73.1,7,14925,2026-05-15,Good,2.6
48,2498,宏達電,通信網路業,45.3,sys1,1.65,44.1,38.65,42.01,6,11583,2026-05-15,Good,-8.3
49,1904,正隆,造紙工業,20.35,sys1,0.55,20.1,17.2,19.25,18,2384,2026-05-15,Good,10.3
50,9914,美利達,運動休閒,70.1,sys1,2.35,65.6,55.5,65.39,4,1996,2026-05-15,Good,-16.9
51,3294,英濟,電子零組件業,36.5,sys1,1.48,34.3,30.1,33.54,6,798,2026-05-15,Good,0.3
52,8044,網家,數位雲端類,25.55,sys1,0.86,25.2,22.15,23.84,11,663,2026-05-15,Good,7.3
53,3149,正達,光電業,57.4,sys2,3.15,56.5,40.7,51.11,3,13665,2026-05-15,Normal,-25.1
54,7777,能率亞洲,其他,35.8,sys1,1.87,34.15,27.1,32.07,5,2616,2026-05-15,Normal,0.0
