rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
30,6138,茂達,半導體業,394.0,sys2,19.88,383.5,283.5,354.23,1,1479,2026-06-22,Excellent,16.4
31,3360,尚立,電子通路業,17.25,sys2,0.75,16.95,13.45,15.76,13,1223,2026-06-22,Excellent,30.4
32,4716,大立,化學工業,20.05,sys2,0.75,18.75,14.45,18.54,13,1155,2026-06-22,Excellent,18.9
33,3002,歐格,電子工業,23.0,sys2,1.01,22.95,16.8,20.98,9,1108,2026-06-22,Excellent,15.5
34,5434,崇越,電子通路業,506.0,sys2,19.05,494.0,419.5,467.9,1,1045,2026-06-22,Excellent,30.6
35,5468,凱鈺,半導體業,33.0,sys2,1.16,30.0,16.35,30.67,8,746,2026-06-22,Excellent,219.6
36,6613,朋億*,其他電子類,390.0,sys2,15.65,382.0,239.0,358.71,1,737,2026-06-22,Excellent,65.2
37,2059,川湖,電子工業,7550.0,sys2,390.58,7195.0,4605.0,6768.85,1,736,2026-06-22,Excellent,38.9
38,3268,海德威,半導體業,23.75,sys2,1.21,23.1,17.25,21.32,8,638,2026-06-22,Excellent,40.7
39,6101,寬魚國際,文化創意業,45.35,sys2,1.42,42.6,37.55,42.51,7,516,2026-06-22,Excellent,560.8
40,3715,定穎投控,電子工業,194.5,sys1,10.46,191.0,153.0,173.59,1,12285,2026-06-22,Excellent,41.9
41,1310,台苯,塑膠工業,10.15,sys1,0.39,9.56,8.39,9.36,25,6226,2026-06-22,Excellent,22.8
42,5469,瀚宇博,電子工業,90.6,sys1,3.65,89.9,76.0,83.29,2,4561,2026-06-22,Excellent,47.4
43,6667,信紘科,其他電子類,292.0,sys1,10.08,288.5,248.0,271.83,1,1104,2026-06-22,Excellent,41.3
44,2409,友達,光電業,30.95,sys2,1.81,29.6,20.5,27.34,5,482639,2026-06-22,Good,0.6
45,2303,聯電,半導體業,160.0,sys2,9.26,155.5,113.0,141.48,1,321681,2026-06-22,Good,4.9
46,5328,華容,電子零組件業,58.0,sys2,3.36,56.5,32.4,51.29,2,38174,2026-06-22,Good,8.3
47,2885,元大金,金融保險,68.8,sys2,1.99,68.2,54.4,64.83,5,36444,2026-06-22,Good,22.2
48,5425,台半,半導體業,130.0,sys2,7.75,125.5,85.0,114.51,1,32521,2026-06-22,Good,0.4
49,5347,世界,半導體業,191.5,sys2,10.38,185.5,145.5,170.74,1,31386,2026-06-22,Good,7.3
50,1102,亞泥,水泥工業,36.35,sys2,0.66,36.15,32.4,35.03,15,27264,2026-06-22,Good,-18.1
51,3711,日月光投控,半導體業,674.0,sys2,34.3,669.0,520.0,605.4,1,26577,2026-06-22,Good,14.6
52,2426,鼎元,光電業,89.9,sys2,6.53,88.8,58.0,76.84,1,21748,2026-06-22,Good,-14.1
53,2342,茂矽,半導體業,58.6,sys2,3.34,55.2,36.65,51.93,2,14190,2026-06-22,Good,-10.8
54,8096,擎亞,電子通路業,157.5,sys2,9.15,156.5,110.0,139.2,1,13065,2026-06-22,Good,-4.8
55,1708,東鹼,化學生技醫療,51.6,sys2,2.21,50.3,36.5,47.17,4,12490,2026-06-22,Good,5.4
56,6269,台郡,電子工業,87.5,sys2,4.93,81.8,58.8,77.65,2,12060,2026-06-22,Good,8.6
57,8261,富鼎,半導體業,236.5,sys2,12.98,215.0,149.0,210.55,1,10068,2026-06-22,Good,10.9
58,2492,華新科,電子工業,617.0,sys2,37.17,590.0,280.5,542.66,1,9277,2026-06-22,Good,11.1
59,3060,銘異,電子工業,41.65,sys2,2.07,38.95,27.75,37.51,4,7916,2026-06-22,Good,-4.7
60,2379,瑞昱,半導體業,900.0,sys2,39.06,819.0,566.0,821.88,1,6439,2026-06-22,Good,4.5
61,3034,聯詠,半導體業,567.0,sys2,18.6,540.0,456.0,529.8,1,6151,2026-06-22,Good,-9.6
62,2483,百容,電子工業,43.6,sys2,2.25,40.2,24.65,39.09,4,5763,2026-06-22,Good,13.2
63,3317,尼克森,半導體業,97.1,sys2,4.7,88.3,73.0,87.7,2,5508,2026-06-22,Good,12.6
64,5285,界霖,電子工業,102.5,sys2,5.18,99.6,76.2,92.15,1,5065,2026-06-22,Good,-2.8
65,6901,鑽石投資,其他,17.35,sys2,0.86,17.25,12.05,15.62,11,3625,2026-06-22,Good,0.0
66,5426,振發,電腦及週邊設備業,39.65,sys2,1.74,39.0,18.35,36.18,5,3571,2026-06-22,Good,-14.8
67,3094,聯傑,半導體業,41.8,sys2,2.11,39.75,28.3,37.58,4,3392,2026-06-22,Good,-11.4
68,8255,朋程,電機機械,214.5,sys2,11.12,205.0,153.0,192.26,1,3335,2026-06-22,Good,-2.0
69,6525,捷敏-KY,半導體業,155.0,sys2,7.49,143.0,111.0,140.02,1,3072,2026-06-22,Good,11.9
70,2061,風青,電器電纜,58.0,sys2,2.78,52.8,24.1,52.44,3,2458,2026-06-22,Good,1.1
71,3114,好德,電子零組件業,52.5,sys2,2.28,48.8,27.8,47.93,4,2315,2026-06-22,Good,9.1
72,2030,彰源,鋼鐵工業,19.6,sys2,0.7,19.45,16.8,18.21,14,2160,2026-06-22,Good,-3.2
73,4952,凌通,電子工業,60.5,sys2,2.96,59.0,44.75,54.59,3,1974,2026-06-22,Good,10.1
74,6156,松上,電子零組件業,26.75,sys2,1.01,24.5,17.85,24.73,9,1771,2026-06-22,Good,1.6
75,8081,致新,半導體業,341.5,sys2,12.62,322.0,255.5,316.27,1,1506,2026-06-22,Good,-0.9
76,2491,吉祥全,光電業,44.0,sys2,2.16,42.0,22.0,39.68,4,1469,2026-06-22,Good,-12.9
77,3321,同泰,電子工業,26.7,sys2,1.38,24.4,15.35,23.95,7,1432,2026-06-22,Good,6.8
78,6220,岳豐,電子零組件業,39.85,sys2,1.64,38.5,30.55,36.56,6,1304,2026-06-22,Good,-20.2
79,7712,博盛半導體,半導體業,202.5,sys2,12.1,198.5,134.5,178.3,1,1179,2026-06-22,Good,3.5
80,2258,鴻華先進-創,汽車工業,34.2,sys2,1.3,34.0,28.05,31.6,7,1132,2026-06-22,Good,-14.2
81,6585,鼎基,其他,150.5,sys2,5.85,142.0,93.8,138.79,1,1076,2026-06-22,Good,-12.7
82,3284,太普高,其他,24.1,sys2,1.07,23.75,15.7,21.95,9,994,2026-06-22,Good,2.2
83,6435,大中,半導體業,349.0,sys2,17.77,317.5,224.0,313.46,1,946,2026-06-22,Good,11.0
84,2221,大甲,其他,52.8,sys2,2.72,49.15,40.85,47.35,3,871,2026-06-22,Good,-3.6
85,6944,兆聯實業,綠能環保,1070.0,sys2,43.05,1045.0,862.0,983.89,1,849,2026-06-22,Good,23.4
86,3652,精聯,電子工業,42.7,sys2,1.8,40.95,30.0,39.09,5,692,2026-06-22,Good,8.9
87,5315,光聯,光電業,23.55,sys2,0.47,23.5,21.65,22.61,21,666,2026-06-22,Good,-5.5
88,6651,全宇昕,半導體業,163.0,sys2,8.5,162.0,123.5,145.99,1,562,2026-06-22,Good,13.4
89,6620,漢達,生技醫療業,89.9,sys2,3.23,81.8,64.1,83.44,3,541,2026-06-22,Good,0.0
90,6213,聯茂,電子工業,308.0,sys1,19.51,297.0,229.5,268.98,1,16577,2026-06-22,Good,13.8
91,1905,華紙,造紙工業,18.45,sys1,0.74,17.1,12.1,16.97,13,15057,2026-06-22,Good,4.3
92,2340,台亞,半導體業,42.8,sys1,2.61,41.95,31.25,37.59,3,10709,2026-06-22,Good,-10.2
93,6919,康霈*,生技醫療業,119.5,sys1,5.95,111.5,87.0,107.6,1,8067,2026-06-22,Good,0.0
94,2634,漢翔,航運業,50.1,sys1,1.34,48.3,43.0,47.42,7,5163,2026-06-22,Good,-7.0
95,6208,日揚,半導體業,106.0,sys1,6.06,104.0,75.5,93.88,1,1610,2026-06-22,Good,-18.4
96,6715,嘉基,電子零組件業,518.0,sys1,35.35,501.0,349.0,447.3,1,581,2026-06-22,Good,9.6
97,0050,元大台灣50,ETF,111.15,sys2,2.6,107.85,96.0,105.95,3,164266,2026-06-22,Normal,0.0
98,0056,元大高股息,ETF,54.05,sys2,1.25,53.8,45.66,51.55,7,57849,2026-06-22,Normal,0.0
99,0052,富邦科技,ETF,65.25,sys2,1.58,63.75,56.6,62.08,6,36139,2026-06-22,Normal,0.0
100,3149,正達,電子工業,104.5,sys2,5.2,96.5,57.9,94.1,1,20050,2026-06-22,Normal,-25.1
101,3041,揚智,半導體業,30.95,sys2,1.59,29.8,22.25,27.76,6,3324,2026-06-22,Normal,12.5
102,5011,久陽,鋼鐵工業,23.05,sys2,1.05,22.1,15.5,20.95,9,1676,2026-06-22,Normal,-18.8
103,8476,台境*,綠能環保,22.85,sys2,0.79,21.75,15.1,21.27,12,1387,2026-06-22,Normal,-11.2
104,6586,醣基,生技醫療業,104.0,sys2,5.49,95.3,59.1,93.02,1,1055,2026-06-22,Normal,0.0
105,5227,立凱-KY,電子零組件業,43.0,sys2,1.84,41.2,23.4,39.32,5,693,2026-06-22,Normal,-78.4
106,1432,大魯閣,運動休閒,18.0,sys2,0.65,17.75,12.34,16.7,15,597,2026-06-22,Normal,-42.8
107,6673,和詮,光電業,22.65,sys1,2.61,20.9,13.95,17.43,3,586,2026-06-22,Normal,0.0
