rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
35,2030,彰源,鋼鐵工業,24.95,sys2,0.83,24.2,21.6,23.3,12,2970,2026-09-18,Good,-3.2
36,2520,冠德,建材營造,38.0,sys2,0.95,37.55,34.85,36.11,10,1626,2026-09-18,Good,8.2
37,2034,允強,鋼鐵工業,21.45,sys2,0.46,21.4,20.05,20.54,21,1176,2026-09-18,Good,0.1
38,1569,濱川,電腦及週邊設備業,55.5,sys2,2.25,53.5,43.1,50.99,4,1050,2026-09-18,Good,11.4
39,7717,萊德光電-KY,通信網路業,600.0,sys2,37.25,579.0,377.0,525.51,1,894,2026-09-18,Good,0.0
40,4770,上品,化學工業,251.0,sys2,9.53,250.0,202.0,231.94,1,714,2026-09-18,Good,14.8
41,6221,晉泰,資訊服務業,31.5,sys2,0.97,30.95,21.0,29.56,10,703,2026-09-18,Good,-18.5
42,7799,禾榮科,化學生技醫療,504.0,sys2,22.33,502.0,350.5,459.35,1,672,2026-09-18,Good,0.0
43,2303,聯電,半導體業,156.0,sys1,7.73,149.5,126.5,140.54,1,192207,2026-09-18,Good,4.9
44,6147,頎邦,半導體業,229.0,sys1,14.88,219.0,171.0,199.24,1,46226,2026-09-18,Good,11.5
45,5347,世界,半導體業,172.0,sys1,7.81,171.5,148.5,156.37,1,13720,2026-09-18,Good,7.3
46,2441,超豐,半導體業,123.5,sys1,5.79,122.5,109.5,111.91,1,3856,2026-09-18,Good,14.3
47,8110,華東,半導體業,47.4,sys1,2.04,47.1,40.5,43.33,4,3728,2026-09-18,Good,11.6
48,4960,誠美材,電子工業,22.9,sys1,1.14,22.55,19.5,20.62,8,3035,2026-09-18,Good,-23.9
49,3035,智原,半導體業,190.5,sys1,8.7,187.5,165.0,173.1,1,2820,2026-09-18,Good,-69.4
50,6133,金橋,電子工業,27.45,sys1,1.15,26.05,21.8,25.15,8,2601,2026-09-18,Good,-1.1
51,3717,聯嘉投控,汽車工業,25.1,sys1,0.94,23.55,20.9,23.21,10,2082,2026-09-18,Good,0.0
52,3066,李洲,光電業,29.9,sys1,1.59,28.6,22.85,26.71,6,1832,2026-09-18,Good,-7.7
53,2006,東和鋼鐵,鋼鐵工業,87.6,sys1,2.28,84.0,80.4,83.05,4,1731,2026-09-18,Good,-0.4
54,6603,富強鑫,電機機械,28.55,sys1,1.15,27.9,24.1,26.25,8,1678,2026-09-18,Good,1.0
55,5285,界霖,電子工業,93.3,sys1,4.55,90.3,79.5,84.2,2,1527,2026-09-18,Good,-2.8
56,3437,榮創,光電業,22.35,sys1,0.96,20.35,17.5,20.42,10,1388,2026-09-18,Good,-21.7
57,8215,明基材,光電業,27.35,sys1,1.01,27.2,24.5,25.32,9,1206,2026-09-18,Good,-3.1
58,8050,廣積,電腦及週邊設備業,59.3,sys1,2.03,59.2,54.7,55.24,4,964,2026-09-18,Good,-13.6
59,5202,力新,資訊服務業,15.4,sys1,0.54,14.85,11.6,14.33,18,743,2026-09-18,Good,2.9
60,3014,聯陽,半導體業,135.5,sys1,3.18,134.5,128.5,129.13,3,722,2026-09-18,Good,7.6
61,6742,澤米,光電業,54.7,sys1,2.55,51.2,43.5,49.6,3,705,2026-09-18,Good,-53.5
62,0056,元大高股息,ETF,56.85,sys2,0.92,56.55,51.7,55.02,10,24782,2026-09-18,Normal,0.0
63,6218,豪勉,通信網路業,61.6,sys2,2.98,58.9,37.55,55.64,3,4949,2026-09-18,Normal,-16.1
64,3056,富華新,建材營造,14.75,sys1,0.31,14.45,13.45,14.14,32,602,2026-09-18,Normal,-57.3
65,7754,安基生技,生技醫療業,70.2,sys1,3.03,68.9,55.0,64.13,3,556,2026-09-18,Normal,0.0
