rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
33,6173,信昌電,電子零組件業,246.0,sys1,19.52,239.0,189.5,206.96,1,15623,2026-08-31,Good,12.7
34,1710,東聯,化學工業,16.35,sys1,0.76,16.3,14.75,14.82,13,4909,2026-08-31,Good,4.0
35,4908,前鼎,通信網路業,209.0,sys1,14.0,199.0,140.0,181.0,1,3631,2026-08-31,Good,6.0
36,3540,曜越,電腦及週邊設備業,25.5,sys1,0.93,25.4,20.05,23.63,10,822,2026-08-31,Good,-11.5
37,2723,美食-KY,觀光餐旅,82.0,sys1,4.42,80.0,61.4,73.16,2,661,2026-08-31,Good,-20.7
38,6205,詮欣,電子工業,71.1,sys1,3.49,70.0,59.0,64.11,2,533,2026-08-31,Good,-16.7
39,2883,凱基金,金融保險,33.85,sys2,0.97,33.1,29.85,31.92,10,43449,2026-08-31,Normal,-49.8
40,4573,高明鐵,電機機械,598.0,sys2,40.32,548.0,304.0,517.35,1,1240,2026-08-31,Normal,0.0
41,6610,安成生技,生技醫療業,40.3,sys2,2.12,37.25,25.9,36.07,4,914,2026-08-31,Normal,0.0
42,5321,美而快,數位雲端類,86.7,sys2,4.75,85.8,52.5,77.2,2,730,2026-08-31,Normal,-23.7
43,0056,元大高股息,ETF,54.6,sys1,1.1,54.45,51.5,52.4,9,32848,2026-08-31,Normal,0.0
44,2882,國泰金,金融保險,110.5,sys1,3.31,106.5,97.0,103.88,3,20746,2026-08-31,Normal,-37.9
45,3363,上詮,通信網路業,747.0,sys1,46.22,715.0,549.0,654.55,1,4116,2026-08-31,Normal,-25.7
46,2855,統一證,金融保險,49.55,sys1,1.55,49.0,45.35,46.44,6,3577,2026-08-31,Normal,-66.2
47,3024,憶聲,光電業,14.95,sys1,0.48,14.9,13.25,13.98,20,1348,2026-08-31,Normal,-58.1
48,3595,山太士,光電業,1795.0,sys1,192.09,1765.0,1215.0,1410.83,1,536,2026-08-31,Normal,0.0
