rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
58,3443,創意,電子工業,4685.0,sys2,224.39,4350.0,2255.0,4236.22,1,2038,2026-05-04,Good,107.8
59,3088,艾訊,電腦及週邊設備業,112.0,sys2,3.62,109.5,80.5,104.76,2,1903,2026-05-04,Good,50.0
60,6166,凌華,電子工業,82.3,sys2,3.51,81.0,56.7,75.28,2,1849,2026-05-04,Good,43.2
61,2233,宇隆,汽車工業,318.5,sys2,15.15,303.0,209.0,288.19,1,1821,2026-05-04,Good,-3.1
62,6695,芯鼎,半導體業,50.3,sys2,2.33,49.95,37.8,45.64,4,1792,2026-05-04,Good,28.8
63,3581,博磊,半導體業,197.0,sys2,10.71,179.5,64.6,175.58,1,1323,2026-05-04,Good,17.7
64,7769,鴻勁,半導體業,5380.0,sys2,251.85,5285.0,3645.0,4876.31,1,1313,2026-05-04,Good,0.0
65,3229,晟鈦,電子零組件業,43.55,sys2,2.38,43.0,18.0,38.79,4,807,2026-05-04,Good,69.4
66,6823,濾能,半導體業,104.0,sys2,5.32,99.9,61.0,93.36,1,709,2026-05-04,Good,28.2
67,7750,新代,電機機械,2650.0,sys2,121.11,2630.0,1295.0,2407.78,1,656,2026-05-04,Good,0.0
68,6146,耕興,其他電子類,238.5,sys2,7.14,228.5,188.0,224.22,1,623,2026-05-04,Good,9.9
69,8255,朋程,電機機械,142.5,sys2,5.38,141.0,117.0,131.75,1,610,2026-05-04,Good,2.4
70,2236,百達-KY,汽車工業,139.5,sys2,4.7,138.0,109.0,130.1,2,575,2026-05-04,Good,5.3
71,6419,京晨科,光電業,159.0,sys2,8.13,156.0,89.3,142.75,1,561,2026-05-04,Good,-8.8
72,2603,長榮,航運業,206.0,sys1,4.3,205.0,196.0,197.41,2,9751,2026-05-04,Good,-24.5
73,2374,佳能,電子工業,82.0,sys1,3.29,81.3,70.0,75.42,3,7782,2026-05-04,Good,109.5
74,3135,凌航,半導體業,155.5,sys1,9.67,154.0,113.0,136.16,1,5334,2026-05-04,Good,0.0
75,8131,福懋科,半導體業,66.8,sys1,3.93,65.5,56.0,58.94,2,5111,2026-05-04,Good,38.1
76,5392,能率,光電業,42.85,sys1,2.1,42.6,35.1,38.66,4,2631,2026-05-04,Good,20.8
77,1514,亞力,電機機械,121.0,sys1,4.57,117.5,108.5,111.85,2,2491,2026-05-04,Good,68.9
78,1536,和大,汽車工業,55.0,sys1,1.99,53.3,48.35,51.03,5,1936,2026-05-04,Good,5.4
79,2359,所羅門,其他電子業,125.5,sys1,5.43,124.5,105.0,114.64,1,1904,2026-05-04,Good,12.7
80,6412,群電,電子工業,89.1,sys1,2.88,83.9,76.1,83.35,3,1780,2026-05-04,Good,3.2
81,4571,鈞興-KY,電機機械,194.0,sys1,7.27,184.0,159.0,179.45,1,605,2026-05-04,Good,-9.9
82,0050,元大台灣50,ETF,94.6,sys2,2.07,94.25,73.8,90.46,4,117169,2026-05-04,Normal,0.0
83,4958,臻鼎-KY,電子零組件業,432.5,sys2,21.32,421.0,213.0,389.86,1,54366,2026-05-04,Normal,0.7
84,2454,聯發科,半導體業,2870.0,sys2,115.99,2685.0,1430.0,2638.02,1,15892,2026-05-04,Normal,-8.1
85,5443,均豪,半導體業,137.5,sys2,8.15,132.5,99.8,121.21,1,12206,2026-05-04,Normal,-5.4
86,4526,東台,電機機械,37.5,sys2,1.93,37.4,31.55,33.65,5,6797,2026-05-04,Normal,-21.7
87,2328,廣宇,電子工業,54.4,sys2,1.93,52.9,43.35,50.53,5,6553,2026-05-04,Normal,-14.6
88,3051,力特,光電業,29.4,sys2,1.37,29.0,19.6,26.66,7,4790,2026-05-04,Normal,-1.2
89,3455,由田,光電業,267.0,sys2,13.85,254.5,125.5,239.31,1,4065,2026-05-04,Normal,-7.9
90,1595,川寶,電子零組件業,77.0,sys2,3.88,72.8,40.8,69.24,2,3256,2026-05-04,Normal,12.1
91,4764,雙鍵,化學生技醫療,283.5,sys2,17.82,267.5,120.0,247.86,1,2652,2026-05-04,Normal,1.3
92,2417,圓剛,電子工業,51.8,sys2,1.93,47.15,33.8,47.94,5,2163,2026-05-04,Normal,3.7
93,3580,友威科,其他電子類,94.4,sys2,4.68,89.1,69.3,85.03,2,1699,2026-05-04,Normal,-10.4
94,6414,樺漢,電腦及週邊設備業,334.0,sys2,8.46,326.0,270.0,317.08,1,1602,2026-05-04,Normal,2.1
95,2070,精湛,電機機械,63.0,sys2,2.8,61.4,37.5,57.4,3,1187,2026-05-04,Normal,13.9
96,4925,智微,半導體業,190.5,sys2,15.24,178.5,92.0,160.03,1,1126,2026-05-04,Normal,0.0
97,4951,精拓科,半導體業,130.5,sys2,4.13,119.0,66.7,122.24,2,1014,2026-05-04,Normal,-0.4
98,6775,穎台科技,光電業,48.0,sys2,3.11,42.7,24.2,41.78,3,984,2026-05-04,Normal,0.0
99,7866,丹立,半導體業,251.0,sys2,17.51,233.5,101.0,215.98,1,928,2026-05-04,Normal,0.0
100,2256,歐特明,其他電子業,100.5,sys2,9.1,94.1,54.1,82.3,1,725,2026-05-04,Normal,0.0
101,1504,東元,電機機械,68.6,sys1,2.59,65.8,59.9,63.42,3,10243,2026-05-04,Normal,7.9
102,6026,福邦證,金融業,15.7,sys1,0.31,15.4,14.5,15.08,32,1724,2026-05-04,Normal,-85.8
