rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
58,5455,昇益,建材營造,27.4,sys2,0.98,27.1,22.0,25.44,10,537,2026-06-17,Good,-66.5
59,1905,華紙,造紙工業,15.55,sys1,0.64,14.15,12.1,14.28,15,9476,2026-06-17,Good,4.3
60,6177,達麗,建材營造,48.25,sys1,1.2,48.15,42.65,45.86,8,2262,2026-06-17,Good,154.4
61,5534,長虹,建材營造,85.2,sys1,2.59,84.8,72.7,80.02,3,2127,2026-06-17,Good,-5.8
62,6142,友勁,通信網路業,9.39,sys1,0.36,8.97,7.77,8.67,27,707,2026-06-17,Good,2.8
63,2431,聯昌,電子零組件業,11.95,sys1,0.48,11.75,10.3,10.98,20,695,2026-06-17,Good,-57.2
64,2881,富邦金,金融保險,135.5,sys2,4.3,132.5,94.3,126.9,2,69520,2026-06-17,Normal,-57.4
65,2882,國泰金,金融保險,113.5,sys2,3.75,109.5,77.0,106.01,2,51931,2026-06-17,Normal,-37.9
66,2886,兆豐金,金融保險,45.1,sys2,0.97,44.95,39.4,43.15,10,41876,2026-06-17,Normal,14.6
67,3041,揚智,半導體業,29.0,sys2,1.52,28.3,22.25,25.97,6,2666,2026-06-17,Normal,12.5
68,2851,中再保,金融保險,40.55,sys2,0.94,40.2,34.45,38.66,10,2561,2026-06-17,Normal,-68.8
69,2838,聯邦銀,金融保險,22.45,sys2,0.44,22.3,20.0,21.57,22,2174,2026-06-17,Normal,8.2
70,5011,久陽,鋼鐵工業,20.6,sys2,0.96,20.0,15.05,18.67,10,1465,2026-06-17,Normal,-18.8
71,0055,元大MSCI金融,ETF,42.66,sys2,2.77,42.09,15.84,37.11,3,1039,2026-06-17,Normal,0.0
72,6586,醣基,生技醫療業,83.3,sys2,4.83,73.4,59.1,73.64,2,828,2026-06-17,Normal,0.0
73,5227,立凱-KY,電子零組件業,41.0,sys2,1.7,37.3,23.4,37.59,5,544,2026-06-17,Normal,-78.4
74,4513,福裕,電機機械,17.4,sys1,0.75,17.3,14.2,15.9,13,834,2026-06-17,Normal,-0.3
