rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
41,3094,聯傑,半導體業,40.8,sys1,2.21,39.55,35.4,36.38,4,2174,2026-08-28,Good,-11.4
42,6727,亞泰金屬,電子零組件業,537.0,sys1,34.96,528.0,382.0,467.08,1,1335,2026-08-28,Good,30.6
43,6668,中揚光,光電業,44.6,sys1,2.05,42.95,34.6,40.5,4,1254,2026-08-28,Good,8.5
44,3680,家登,半導體業,500.0,sys1,25.11,496.0,448.5,449.79,1,1008,2026-08-28,Good,-23.4
45,3066,李洲,光電業,27.5,sys1,1.45,25.85,22.55,24.6,6,921,2026-08-28,Good,-7.7
46,4912,聯德控股-KY,電子工業,99.2,sys1,3.55,98.2,86.6,92.1,2,567,2026-08-28,Good,8.9
47,8215,明基材,光電業,26.2,sys1,1.01,25.7,23.4,24.18,9,517,2026-08-28,Good,-3.1
48,2881,富邦金,金融保險,144.0,sys2,4.5,143.5,123.5,135.0,2,19751,2026-08-28,Normal,-57.4
49,6610,安成生技,生技醫療業,36.7,sys2,1.73,33.75,25.55,33.24,5,740,2026-08-28,Normal,0.0
50,8085,福華,其他電子類,16.1,sys2,0.69,15.8,10.9,14.73,14,672,2026-08-28,Normal,-4.6
51,6016,康和證,金融業,21.35,sys1,0.91,21.25,19.0,19.54,11,3933,2026-08-28,Normal,0.0
52,2855,統一證,金融保險,48.55,sys1,1.54,48.5,45.35,45.47,6,3615,2026-08-28,Normal,-66.2
53,5864,致和證,金融業,35.95,sys1,1.6,35.0,32.35,32.74,6,3428,2026-08-28,Normal,0.0
54,6920,恆勁科技,半導體業,93.9,sys1,6.15,91.6,72.6,81.59,1,850,2026-08-28,Normal,0.0
