rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
65,8071,能率網通,電子零組件業,18.3,sys2,0.62,18.15,15.25,17.06,16,615,2026-05-14,Good,3.5
66,3537,堡達,電子零組件業,51.5,sys2,1.71,49.45,42.3,48.08,5,539,2026-05-14,Good,0.2
67,2498,宏達電,通信網路業,44.1,sys1,1.58,42.65,38.65,40.93,6,8353,2026-05-14,Good,-8.3
68,2103,台橡,橡膠工業,22.0,sys1,0.95,21.9,19.0,20.11,10,6711,2026-05-14,Good,4.2
69,1904,正隆,造紙工業,19.95,sys1,0.53,19.2,17.2,18.88,18,2060,2026-05-14,Good,10.3
70,9914,美利達,運動休閒,63.8,sys1,2.15,63.4,55.5,59.5,4,1709,2026-05-14,Good,-16.9
71,8076,伍豐,電腦及週邊設備業,25.05,sys1,0.76,25.0,22.25,23.53,13,1273,2026-05-14,Good,25.7
72,4105,東洋,生技醫療業,76.0,sys1,1.07,75.7,72.7,73.85,9,864,2026-05-14,Good,5.8
73,1563,巧新,汽車工業,45.4,sys1,1.27,44.95,40.45,42.86,7,861,2026-05-14,Good,-1.0
74,5530,龍巖,其他,50.1,sys1,1.55,49.45,43.8,47.0,6,778,2026-05-14,Good,-17.5
75,3024,憶聲,光電業,16.55,sys2,0.62,15.85,10.0,15.3,16,5459,2026-05-14,Normal,-58.1
76,6586,醣基,生技醫療業,69.8,sys2,5.32,68.3,28.0,59.17,1,1309,2026-05-14,Normal,0.0
77,6819,眾智,半導體業,70.4,sys2,4.96,66.9,24.7,60.48,2,536,2026-05-14,Normal,0.0
78,7777,能率亞洲,其他,34.15,sys1,1.81,31.35,27.1,30.54,5,1808,2026-05-14,Normal,0.0
